decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
keep,SpaceX,Data Scientist (Starlink),https://jobright.ai/jobs/info/6a9ad73090a313642c6565ae,newgrad_jobs,new_grad_2027_start,On Site,"Redmond, WA",1 day ago,2026-09-05T22:11:34+00:00,core,data_ml,high,fit_priority + export_compliance: data scientist (Starlink). Keep; low care.,board_fields,program_end,,https://boards.greenhouse.io/spacex/jobs/8783265002?gh_jid=8783265002,exact,greenhouse,Data Scientist (Starlink),title overlap 1.00 on known greenhouse 'spacex'
later,Stanford University,Research Data Analyst (12-Month Fixed-Term),https://jobright.ai/jobs/info/6a6920cab22f1b56a602ae49,newgrad_jobs,new_grad_2027_start,On Site,"Stanford, CA",1 day ago,2026-09-05T22:11:34+00:00,practice,data_ml,medium,"fit_priority: research/data analyst, not SWE/ML engineer.",board_fields,program_end,,,,,,
keep,Systems Planning & Analysis,Data Scientist - Junior/Journeyman,https://jobright.ai/jobs/info/6a9b66c82cdc5958f53ec433,newgrad_jobs,new_grad_2027_start,Hybrid,"Colorado Springs, CO",21 hours ago,2026-09-05T22:11:34+00:00,broad,data_ml,medium,"fit_priority: junior/journeyman data scientist, US hybrid.",board_fields,program_end,,,none,,,
keep,Systems Planning & Analysis,Data Scientist - Junior/Journeyman,https://jobright.ai/jobs/info/6a9b53882cdc5958f53ec0af,newgrad_jobs,new_grad_2027_start,On Site,"Colorado Springs, CO",22 hours ago,2026-09-05T22:11:34+00:00,broad,data_ml,medium,"fit_priority: junior/journeyman data scientist, US on-site.",board_fields,program_end,,,none,,,
later,Tata Consultancy Services,AI Engineer,https://jobright.ai/jobs/info/6a60248db0f20036bc634e4d,newgrad_jobs,new_grad_2027_start,On Site,"Minneapolis, MN",9 hours ago,2026-09-05T22:11:34+00:00,broad,data_ml,medium,fit_priority: AI engineer at a services staffing firm — later not keep.,board_fields,program_end,,,,,,
later,Tata Consultancy Services,AI Engineer,https://jobright.ai/jobs/info/6a889281cde3717f9e9b5ef2,newgrad_jobs,new_grad_2027_start,On Site,"Minnetonka, MN",9 hours ago,2026-09-05T22:11:34+00:00,broad,data_ml,medium,fit_priority: AI engineer at a services staffing firm — later not keep.,board_fields,program_end,,,,,,
keep,TikTok,"Research Engineer/Scientist (all levels), World Models",https://jobright.ai/jobs/info/6a5c1aca63a8f619507cc981,newgrad_jobs,new_grad_2027_start,On Site,"San Jose, CA",3 hours ago,2026-09-05T22:11:34+00:00,core,data_ml,high,"fit_priority: research engineer/scientist, world models, San Jose on-site.",board_fields,program_end,,,none,,,
later,TikTok,"Software Engineer, Global CRM Platform",https://jobright.ai/jobs/info/6a5b71fc856af468ab00cd9d,newgrad_jobs,new_grad_2027_start,On Site,"San Jose, CA",3 hours ago,2026-09-05T22:11:34+00:00,broad,cloud_swe,medium,fit_priority: SWE on a global CRM platform (weaker cluster fit → later).,board_fields,program_end,,,,,,
skip,UST,MLOps Engineer,https://jobright.ai/jobs/info/6a922c018e596854533792be,newgrad_jobs,new_grad_2027_start,Remote,United States,12 hours ago,2026-09-05T22:11:34+00:00,,,high,remote: fully remote / remote-only on board work_model.,board_fields,n/a,,,,,,
later,UST HealthProof,Junior Full Stack Developer (Data CoE),https://jobright.ai/jobs/info/6a9c8552a7ba386c5d66eb86,newgrad_jobs,new_grad_2027_start,On Site,"Frisco, TX; Bellevue, WA; Atlanta, GA; Overland Park, KS",1 hour ago,2026-09-05T22:11:34+00:00,broad,cloud_swe,medium,fit_priority: junior full-stack developer (generic Data CoE) — later not keep.,board_fields,program_end,,,,,,
later,UST HealthProof,Junior Full Stack Developer (Data CoE),https://jobright.ai/jobs/info/6a9c855275edfa11b470e40a,newgrad_jobs,new_grad_2027_start,On Site,"Overland Park, KS; Bellevue, WA",1 hour ago,2026-09-05T22:11:34+00:00,broad,cloud_swe,medium,fit_priority: junior full-stack developer (generic Data CoE) — later not keep.,board_fields,program_end,,,,,,
later,UST HealthProof,Junior Full Stack Developer (Data CoE),https://jobright.ai/jobs/info/6a9c852868f82b4036736961,newgrad_jobs,new_grad_2027_start,On Site,"Overland Park, KS; Bellevue, WA",1 hour ago,2026-09-05T22:11:34+00:00,broad,cloud_swe,medium,fit_priority: junior full-stack developer (generic Data CoE) — later not keep.,board_fields,program_end,,,,,,
later,Wolverine Trading,Data Scientist - Options Market Making,https://jobright.ai/jobs/info/6a99e319551435518ebf1e7f,newgrad_jobs,new_grad_2027_start,On Site,"Chicago, IL",1 day ago,2026-09-05T22:11:34+00:00,broad,data_ml,medium,"fit_priority: quant/options DS — adjacent, not auto-skip.",board_fields,program_end,,,,,,
later,seoClarity,"Data Analyst, AI & ML (Chicago\-based)",https://jobright.ai/jobs/info/6a73fdc56a034212ea02a189,newgrad_jobs,new_grad_2027_start,Hybrid,"Chicago, IL",7 hours ago,2026-09-05T22:11:34+00:00,practice,data_ml,medium,fit_priority: data analyst with AI/ML in the title (analyst-leaning → later).,board_fields,program_end,,,,,,
